DateTime,RealPower
2020-02-15 13:30:00,3216.1279999999997
2018-09-23 08:00:00,2928.4539999999997
2018-11-29 16:30:00,4745.977999999999
2019-10-10 05:15:00,3044.0559999999996
2018-10-02 06:30:00,3887.056
2018-11-13 19:00:00,4543.073999999999
2018-11-19 15:45:00,4854.361999999999
2018-12-07 14:30:00,4918.304000000002
2018-09-03 06:00:00,2816.2500000000005
2018-11-16 09:15:00,4457.297999999999
2018-09-23 09:00:00,2909.5620000000004
2018-09-23 10:15:00,2898.806
2018-11-07 06:00:00,3516.24
2019-12-15 06:45:00,2600.41
2019-09-28 01:15:00,2799.8119999999994
