DateTime,RealPower
2015-01-28 23:45:00,-0.011
2015-01-29 00:00:00,-0.011
2015-01-29 00:15:00,-0.014
2015-01-29 00:30:00,-0.011
2015-01-29 00:45:00,-0.009
2015-01-29 01:00:00,-0.007
2015-01-29 01:15:00,-0.005
2015-01-29 01:30:00,-0.006
2015-01-29 01:45:00,-0.006
2015-01-29 02:00:00,-0.007
2015-01-29 02:15:00,-0.008
2015-01-29 02:30:00,-0.008
2015-01-29 02:45:00,-0.008
2015-01-29 03:00:00,-0.008
2015-01-29 03:15:00,-0.008
2015-01-29 03:30:00,-0.005
2015-01-29 03:45:00,-0.005
2015-01-29 04:00:00,-0.009
2015-01-29 04:15:00,-0.011
2015-01-29 04:30:00,-0.007
2015-01-29 04:45:00,-0.011
2015-01-29 05:00:00,-0.009
2015-01-29 05:15:00,-0.009
2015-01-29 05:30:00,-0.006
2015-01-29 05:45:00,-0.008
2015-01-29 06:00:00,-0.008
2015-01-29 06:15:00,-0.007
2015-01-29 06:30:00,-0.007
2015-01-29 06:45:00,-0.01
2015-01-29 07:00:00,-0.175
2015-01-29 07:15:00,-0.073
2015-01-29 07:30:00,1.212
2015-01-29 07:45:00,4.763
2015-01-29 08:00:00,8.399
2015-01-29 08:15:00,14.437
